Year,Type,Country,Sex,Age,Fatal,month,specie,size
1973,Unprovoked,USA,M,,N,Jan,,chico
1973,Unprovoked,PALAU,M,,N,,tiger,
1973,Unprovoked,PALAU,M,,N,,,
1973,Unprovoked,SOUTH AFRICA,M,adolescente,N,,,
1972,Unprovoked,SOUTH AFRICA,M,adulto,N,Dec,,
1972,Unprovoked,MOZAMBIQUE,M,adulto,N,Dec,,mediano
1972,Unprovoked,MEXICO,M,adolescente,Y,Dec,,
1972,Unprovoked,SOUTH AFRICA,M,,N,Dec,,grande
1972,Unprovoked,AUSTRALIA,M,,N,Dec,,
1972,Provoked,AUSTRALIA,,joven,N,Dec,,
1972,Unprovoked,REUNION,,,Y,Dec,,
1972,Unprovoked,AUSTRALIA,M,joven,N,Oct,,
1972,Unprovoked,AUSTRALIA,M,joven,N,Oct,bronze_whaler,grande
1972,Unprovoked,USA,M,,Y,Oct,,
1972,Unprovoked,USA,M,adolescente,N,Oct,,
1972,Unprovoked,NEW ZEALAND,M,adolescente,N,Oct,,
1972,Unprovoked,USA,M,,N,Sep,white,grande
1972,Invalid,MOZAMBIQUE,F,joven,N,Sep,,
1972,Unprovoked,USA,M,adolescente,N,Aug,,
1972,Unprovoked,USA,M,,N,Aug,,mediano
1972,Unprovoked,AUSTRALIA,M,mediana edad,N,Aug,white,grande
1972,Invalid,USA,,,N,Jul,,
1972,Unprovoked,AUSTRALIA,M,,Y,Jun,,
1972,Unprovoked,AUSTRALIA,M,,Y,Jun,,
1972,Unprovoked,USA,M,joven,N,Jun,,chico
1972,Unprovoked,USA,M,adulto,N,May,white,grande
1972,Unprovoked,FRENCH POLYNESIA,M,adulto,N,May,,chico
1972,Unprovoked,WESTERN SAMOA,M,adulto,Y,Apr,,
1972,Unprovoked,AUSTRALIA,F,,N,Apr,,
1972,Unprovoked,MOZAMBIQUE,M,joven,Y,Apr,,
1972,Provoked,PACIFIC OCEAN,M,adulto,N,Mar,,
1972,Unprovoked,USA,M,,N,Mar,,
1972,Unprovoked,AUSTRALIA,M,joven,N,Feb,,mediano
1972,Unprovoked,AUSTRALIA,,,N,Feb,,
1972,Unprovoked,SOUTH AFRICA,M,joven,Y,Jan,,
1972,Unprovoked,SOUTH AFRICA,F,adulto,N,Jan,zambesi,
1972,Unprovoked,MOZAMBIQUE,M,joven,N,Jan,white,mediano
1972,Unprovoked,FRANCE,,,N,,white,
1972,Unprovoked,MARSHALL ISLANDS,M,,N,,,mediano
1971,Unprovoked,AUSTRALIA,,joven,N,Dec,,
1971,Unprovoked,SOUTH AFRICA,F,adolescente,N,Dec,,grande
1971,Unprovoked,AUSTRALIA,M,joven,Y,Dec,,
1971,Unprovoked,HONG KONG,M,joven,N,Nov,,
1971,Provoked,AUSTRALIA,,joven,N,Nov,,
1971,Unprovoked,USA,M,joven,N,Oct,,chico
1971,Unprovoked,SOUTH AFRICA,M,adulto,N,Oct,,chico
1971,Unprovoked,USA,M,adulto,N,Oct,white,grande
1971,Unprovoked,USA,,adolescente,N,Sep,,
1971,Unprovoked,CROATIA,M,adulto,Y,Sep,white,
1971,Unprovoked,AUSTRALIA,M,mediana edad,Y,Sep,,
1971,Provoked,AUSTRALIA,M,adulto,N,Aug,,grande
1971,Unprovoked,USA,M,niño,N,Jul,,
1971,Unprovoked,USA,M,,N,Jul,white,grande
1971,Unprovoked,SOUTH AFRICA,M,joven,N,Jun,,grande
1971,Unprovoked,BRITISH ISLES,M,adulto,N,Jun,,grande
1971,Unprovoked,KENYA,M,adolescente,N,Apr,,mediano
1971,Unprovoked,SOUTH AFRICA,M,,Y,Apr,,
1971,Unprovoked,MEXICO,M,joven,Y,Apr,,
1971,Unprovoked,VENEZUELA,M,adolescente,Y,Apr,,
1971,Unprovoked,VENEZUELA,M,tercera edad,Y,Apr,,
1971,Sea Disaster,MOZAMBIQUE,,,Y,Apr,,
1971,Unprovoked,NEW ZEALAND,M,adolescente,N,Mar,white,grande
1971,Unprovoked,AUSTRALIA,M,,N,Jan,,
1971,Unprovoked,AUSTRALIA,M,adolescente,N,,white,
1971,Unprovoked,IRAN,M,,N,,,
1971,Unprovoked,IRAN,M,,N,,,
1970,Unprovoked,MOZAMBIQUE,M,joven,Y,Dec,,
1970,Unprovoked,MOZAMBIQUE,M,,Y,Dec,,
1970,Unprovoked,MICRONESIA,M,,N,Dec,,mediano
1970,Sea Disaster,USA,M,mediana edad,N,Dec,,
1970,Unprovoked,,M,,N,Nov,,
1970,Unprovoked,USA,M,,N,Oct,,
1970,Unprovoked,USA,M,,N,Oct,,
1970,Unprovoked,MICRONESIA,M,mediana edad,N,Sep,,mediano
1970,Provoked,PALAU,M,joven,N,Sep,,chico
1970,Unprovoked,USA,M,joven,N,Sep,,
1970,Provoked,AUSTRALIA,M,joven,N,Sep,,
1970,Unprovoked,USA,M,,N,Sep,,
1970,Unprovoked,USA,M,,N,Sep,,
1970,Invalid,,,,Y,Aug,,
1970,Unprovoked,,M,,N,Jul,mako,
1970,Provoked,USA,M,adolescente,N,Jun,,mediano
1970,Provoked,SOUTH AFRICA,M,adulto,N,Jun,,mediano
1970,Unprovoked,GRENADA,M,adolescente,Y,Jun,,
1970,Unprovoked,GRENADA,M,joven,Y,Jun,,
1970,Sea Disaster,PHILIPPINES,,,Y,Jun,,
1970,Unprovoked,GRENADA,M,adolescente,Y,Apr,,
1970,Provoked,,M,,N,Apr,wobbegong,
1970,Unprovoked,SOLOMON ISLANDS,M,,,Apr,wobbegong,
1970,Invalid,USA,M,,Y,Mar,,grande
1970,Unprovoked,USA,M,joven,N,Mar,,
1970,Unprovoked,,F,niño,N,Feb,,
1970,Unprovoked,MOZAMBIQUE,M,adolescente,N,Jan,,
1970,Unprovoked,MOZAMBIQUE,M,adolescente,N,Jan,zambesi,
1970,Unprovoked,MOZAMBIQUE,M,adolescente,N,Jan,zambesi,
1970,Unprovoked,MOZAMBIQUE,M,niño,N,Jan,zambesi,
1970,Sea Disaster,EGYPT,M,,Y,Jan,,
1970,Unprovoked,MEXICO,M,joven,N,Jan,,
1970,Unprovoked,ENGLAND,M,,N,Jan,blue,mediano
1970,Unprovoked,PAPUA NEW GUINEA,M,adolescente,N,Jan,,
1970,Unprovoked,SRI LANKA,M,,N,,,
1970,Unprovoked,SPAIN,M,,N,,blue,
1970,Boating,ITALY,M,,N,,white,
1970,Unprovoked,CROATIA,M,,,,white,
1970,Unprovoked,IRAQ,F,adulto,N,,,
1970,Unprovoked,IRAQ,F,adulto,N,,,
1970,Unprovoked,IRAQ,M,adulto,Y,,,
1970,Unprovoked,IRAQ,M,adulto,N,,,
1969,Unprovoked,AUSTRALIA,M,adolescente,N,Nov,,
1969,Unprovoked,USA,M,,N,Nov,,mediano
1969,Provoked,AUSTRALIA,M,adulto,N,Nov,,
1969,Unprovoked,USA,M,,N,Oct,,
1969,Unprovoked,USA,M,mediana edad,N,Sep,white,grande
1969,Unprovoked,USA,M,,N,Aug,,
1969,Provoked,USA,M,adulto,N,Aug,,
1969,Unprovoked,USA,M,adolescente,N,Aug,,
1969,Unprovoked,USA,M,adolescente,N,Aug,,chico
1969,Unprovoked,,M,adulto,N,Aug,,
1969,Provoked,ENGLAND,M,,N,Jul,,
1969,Provoked,USA,M,adolescente,N,Jul,nurse,
1969,Unprovoked,USA,M,,N,Jul,white,grande
1969,Unprovoked,USA,M,joven,,Jun,,
1969,Unprovoked,JAMAICA,M,adulto,N,Jun,,
1969,Unprovoked,USA,M,niño,N,Jun,,
1969,Provoked,USA,M,,N,May,,chico
1969,Provoked,USA,M,joven,N,May,nurse,
1969,Unprovoked,DOMINICAN REPUBLIC,M,joven,,May,,
1969,Unprovoked,AUSTRALIA,,,N,May,,
1969,Invalid,AUSTRALIA,M,,N,Apr,,
1969,Provoked,USA,M,,N,Apr,lemon,mediano
1969,Provoked,AUSTRALIA,M,tercera edad,N,Mar,mako,
1969,Unprovoked,USA,M,adolescente,N,Mar,,
1969,Provoked,AUSTRALIA,M,mediana edad,N,Feb,,
1969,Invalid,AUSTRALIA,M,mediana edad,,Feb,,
1969,Unprovoked,AUSTRALIA,M,joven,N,Jan,,
1969,Unprovoked,AUSTRALIA,M,,N,Jan,,
1969,Provoked,BAHAMAS,,,N,,,grande
1968,Invalid,SOUTH AFRICA,M,,N,Dec,,
1968,Provoked,AUSTRALIA,M,adulto,N,Dec,,grande
1968,Unprovoked,NEW ZEALAND,M,adolescente,N,Dec,white,
1968,Unprovoked,AUSTRALIA,M,,N,Dec,white,
1968,Unprovoked,SOUTH AFRICA,M,adulto,N,Dec,,chico
1968,Invalid,SOUTH AFRICA,M,adulto,N,Dec,,
1968,Boating,SOUTH AFRICA,M,joven,N,Nov,,
1968,Provoked,AUSTRALIA,M,adolescente,N,Nov,,
1968,Provoked,BAHAMAS,M,,N,Oct,,
1968,Unprovoked,USA,M,,N,Oct,bull,grande
1968,Sea Disaster,PHILIPPINES,,,N,Oct,,
1968,Invalid,USA,,,,Sep,,
1968,Unprovoked,NEW ZEALAND,M,joven,Y,Sep,,grande
1968,Unprovoked,USA,,,N,Aug,,
1968,Unprovoked,USA,M,adolescente,N,Aug,,
1968,Unprovoked,FRENCH POLYNESIA,M,adolescente,N,Aug,,
1968,Unprovoked,MALAYSIA,,mediana edad,N,Aug,,
1968,Unprovoked,COLUMBIA,M,joven,N,Aug,,mediano
1968,Unprovoked,USA,M,adulto,N,Jul,white,grande
1968,Unprovoked,USA,M,adulto,N,Jul,,
1968,Unprovoked,USA,M,adulto,N,Jul,,grande
1968,Unprovoked,BAHAMAS,M,,Y,Jul,,
1968,Invalid,MEXICO,M,mediana edad,N,Jul,,
1968,Unprovoked,BAHAMAS,M,adolescente,N,Jun,,chico
1968,Unprovoked,USA,M,adolescente,N,Jun,,
1968,Unprovoked,ENGLAND,M,,N,Jun,blue,
1968,Invalid,TANZANIA,,,Y,May,,
1968,Unprovoked,PAPUA NEW GUINEA,M,adolescente,N,May,,
1968,Invalid,USA,M,mediana edad,N,Apr,,
1968,Unprovoked,USA,M,niño,N,Apr,,mediano
1968,Unprovoked,AUSTRALIA,M,joven,N,Apr,bronze_whaler,mediano
1968,Unprovoked,PAPUA NEW GUINEA,M,niño,Y,Apr,,
1968,Provoked,AUSTRALIA,M,mediana edad,N,Apr,,
1968,Unprovoked,SOUTH AFRICA,M,adulto,N,Mar,,chico
1968,Unprovoked,USA,M,joven,N,Mar,,
1968,Invalid,USA,M,adulto,N,Mar,,
1968,Unprovoked,USA,M,adolescente,N,Feb,bull,
1968,Unprovoked,AUSTRALIA,F,adolescente,N,Feb,,
1968,Provoked,NEW ZEALAND,F,,N,Feb,,chico
1968,Unprovoked,AUSTRALIA,M,adulto,N,Feb,bronze_whaler,grande
1968,Unprovoked,AUSTRALIA,,,N,Feb,,
1968,Unprovoked,MOZAMBIQUE,,joven,N,Feb,,
1968,Unprovoked,PAPUA NEW GUINEA,,adolescente,Y,Jan,,
1968,Unprovoked,COSTA RICA,M,,Y,,,
1968,Invalid,USA,,,N,,nurse,chico
1968,Invalid,USA,,,,,,
1967,Unprovoked,SOUTH AFRICA,M,joven,N,Dec,,chico
1967,Invalid,PAPUA NEW GUINEA,M,adulto,N,Dec,mako,
1967,Unprovoked,FIJI,M,adulto,N,Dec,,
1967,Unprovoked,AUSTRALIA,M,mediana edad,Y,Dec,,
1967,Provoked,USA,M,,N,Dec,,
1967,Provoked,AUSTRALIA,M,adolescente,N,Nov,,
1967,Unprovoked,AUSTRALIA,M,joven,N,Nov,,
1967,Provoked,FIJI,M,joven,N,Nov,,
1967,Sea Disaster,PHILIPPINES,,,N,Nov,,
1967,Invalid,SOUTH AFRICA,F,,Y,Nov,,
1967,Unprovoked,MEXICO,,,Y,Oct,,
1967,Unprovoked,USA,M,joven,N,Oct,,
1967,Unprovoked,TONGA,M,adolescente,N,Oct,,
1967,Invalid,USA,M,,Y,Sep,,
1967,Provoked,ITALY,M,joven,,Sep,,mediano
1967,Provoked,PAPUA NEW GUINEA,,,,Sep,,
1967,Unprovoked,USA,,,N,Sep,,
1967,Unprovoked,PAPUA NEW GUINEA,M,,Y,Sep,,
1967,Unprovoked,PAPUA NEW GUINEA,M,joven,Y,Sep,,grande
1967,Provoked,USA,M,joven,N,Aug,blue,chico
1967,Unprovoked,JAPAN,M,joven,Y,Aug,,
1967,Unprovoked,ITALY,M,,N,Aug,,
1967,Unprovoked,AUSTRALIA,M,joven,Y,Aug,white,
1967,Unprovoked,BERMUDA,F,joven,N,Aug,,
1967,Unprovoked,COLUMBIA,M,,N,Aug,,
1967,Invalid,AUSTRALIA,M,,Y,Aug,,
1967,Unprovoked,USA,M,adolescente,N,Aug,,
1967,Unprovoked,BAHAMAS,M,mediana edad,N,Aug,,chico
1967,Unprovoked,SENEGAL,M,,N,Aug,,mediano
1967,Unprovoked,USA,M,joven,N,Jul,,
1967,Unprovoked,TURKEY,M,adulto,Y,Jul,,
1967,Invalid,USA,M,joven,N,Jul,,
1967,Provoked,USA,M,adulto,N,Jun,nurse,chico
1967,Provoked,ITALY,M,,N,Jun,white,grande
1967,Provoked,AUSTRALIA,M,adulto,N,May,bronze_whaler,
1967,Provoked,AUSTRALIA,M,joven,N,May,,
1967,Provoked,UNITED KINGDOM,M,mediana edad,N,Apr,,
1967,Provoked,NEW ZEALAND,M,joven,N,Mar,,
1967,Unprovoked,SOUTH AFRICA,M,adulto,N,Mar,white,grande
1967,Provoked,AUSTRALIA,M,adulto,N,Mar,,
1967,Invalid,AUSTRALIA,,,Y,Mar,,
1967,Unprovoked,NEW ZEALAND,M,joven,Y,Mar,,
1967,Unprovoked,PAPUA NEW GUINEA,M,adolescente,N,Mar,,grande
1967,Sea Disaster,MEXICO,M,,Y,Feb,,
1967,Boating,SOUTH AFRICA,,,N,Jan,,
1967,Provoked,SOUTH AFRICA,M,,N,Jan,sandtiger,mediano
1967,Unprovoked,MOZAMBIQUE,M,adulto,N,Jan,,
1967,Provoked,AUSTRALIA,M,adolescente,N,Jan,,
1966,Unprovoked,AUSTRALIA,M,adulto,N,Dec,,mediano
1966,Provoked,AUSTRALIA,M,adulto,N,Dec,,chico
1966,Unprovoked,AUSTRALIA,M,joven,N,Dec,,chico
1966,Unprovoked,SINGAPORE,M,adulto,N,Dec,,
1966,Unprovoked,AUSTRALIA,M,adulto,N,Dec,,mediano
1966,Unprovoked,THAILAND,,adulto,,Nov,,
1966,Unprovoked,PAPUA NEW GUINEA,F,,Y,Nov,,grande
1966,Unprovoked,PAPUA NEW GUINEA,F,adolescente,Y,Oct,,grande
1966,Unprovoked,PAPUA NEW GUINEA,F,niño,Y,Oct,,grande
1966,Unprovoked,AUSTRALIA,M,adulto,N,Sep,,mediano
1966,Provoked,USA,M,joven,N,Sep,,
1966,Invalid,AUSTRALIA,M,,N,Sep,,
1966,Provoked,AUSTRALIA,M,,,Sep,,
1966,Unprovoked,AUSTRALIA,M,mediana edad,N,Sep,mako,mediano
1966,Provoked,USA,M,adolescente,N,Sep,nurse,chico
1966,Invalid,BAHAMAS,M,,N,Sep,,
1966,Boating,AUSTRALIA,M,,N,Aug,,
1966,Invalid,SOUTH AFRICA,M,,N,Aug,,
1966,Unprovoked,BAHAMAS,F,joven,N,Aug,,
1966,Unprovoked,NEW BRITAIN,F,adolescente,Y,Aug,,
1966,Unprovoked,NEW BRITAIN,F,niño,Y,Aug,,
1966,Unprovoked,CROATIA,M,adulto,Y,Aug,white,
1966,Unprovoked,TAIWAN,M,,N,Aug,,chico
1966,Unprovoked,ITALY,M,joven,N,Aug,,
1966,Invalid,USA,M,adulto,N,Aug,,
1966,Unprovoked,USA,M,niño,N,Aug,,
1966,Unprovoked,USA,M,adolescente,N,Jul,,
1966,Provoked,USA,M,adulto,N,Jul,,chico
1966,Unprovoked,USA,M,adolescente,N,Jul,,
1966,Unprovoked,TAIWAN,M,joven,Y,Jul,,
1966,Unprovoked,PAPUA NEW GUINEA,F,adulto,Y,Jul,,
1966,Invalid,USA,M,mediana edad,N,Jul,,
1966,Boating,CARIBBEAN SEA,,,N,Jul,,
1966,Provoked,USA,M,adolescente,N,Jun,,mediano
1966,Provoked,USA,M,joven,N,Jun,hammerhead,chico
1966,Unprovoked,USA,M,joven,N,Jun,,
1966,Provoked,FRENCH POLYNESIA,M,,N,Jun,,
1966,Sea Disaster,AUSTRALIA,M,mediana edad,Y,May,,
1966,Unprovoked,AUSTRALIA,M,,N,May,,mediano
1966,Sea Disaster,AUSTRALIA,M,adulto,Y,May,,
1966,Invalid,USA,M,joven,N,May,,
1966,Sea Disaster,PHILIPPINES,M,,Y,May,,
1966,Unprovoked,USA,M,adulto,N,Apr,,
1966,Sea Disaster,AUSTRALIA,M,,N,Apr,,
1966,Provoked,AUSTRALIA,,,N,Mar,,grande
1966,Sea Disaster,SUDAN,M,,Y,Mar,,
1966,Unprovoked,AUSTRALIA,M,adolescente,N,Feb,,mediano
1966,Provoked,SOUTH AFRICA,M,adulto,N,Jan,,
1966,Sea Disaster,INDONESIA,,,Y,Jan,,
1966,Unprovoked,USA,M,adulto,N,Jan,white,grande
1966,Unprovoked,AUSTRALIA,M,adulto,N,Jan,wobbegong,chico
1966,Sea Disaster,COLUMBIA,,,Y,Jan,,
1966,Unprovoked,SOUTH AFRICA,M,adolescente,N,Jan,zambesi,chico
1966,Unprovoked,AUSTRALIA,M,mediana edad,N,Jan,,chico
1966,Unprovoked,SOUTH AFRICA,M,adolescente,N,Jan,,mediano
1966,Unprovoked,NEW ZEALAND,F,adolescente,Y,Jan,,
1966,Unprovoked,USA,M,adulto,N,Jan,hammerhead,
1966,Invalid,USA,F,adolescente,N,,,
1965,Unprovoked,AUSTRALIA,M,mediana edad,N,Dec,,mediano
1965,Unprovoked,JOHNSTON ISLAND,M,,N,Dec,,
1965,Boating,AUSTRALIA,,,N,Dec,,grande
1965,Provoked,AUSTRALIA,M,mediana edad,Y,Nov,,grande
1965,Unprovoked,PACIFIC OCEAN,M,mediana edad,N,Nov,,
1965,Invalid,PANAMA,,,Y,Nov,,
1965,Unprovoked,AUSTRALIA,M,joven,N,Nov,,mediano
1965,Unprovoked,,M,adulto,N,Oct,,
1965,Unprovoked,BAHAMAS,M,adulto,N,Oct,,mediano
1965,Unprovoked,BAHAMAS,F,,Y,Oct,,mediano
1965,Unprovoked,NEW BRITAIN,M,adolescente,Y,Oct,,
1965,Unprovoked,PAPUA NEW GUINEA,M,adulto,N,Oct,,
1965,Provoked,PAPUA NEW GUINEA,M,,N,Sep,,
1965,Provoked,PAPUA NEW GUINEA,M,,N,Sep,,chico
1965,Unprovoked,MEXICO,M,joven,N,Sep,,
1965,Invalid,PHILIPPINES,M,,Y,Aug,,
1965,Unprovoked,USA,M,adolescente,N,Aug,,
1965,Provoked,BAHAMAS,M,,N,Jul,lemon,chico
1965,Unprovoked,MEXICO,M,adulto,Y,Jul,,
1965,Boating,BERMUDA,,,N,Jul,,
1965,Invalid,USA,M,niño,N,Jun,,
1965,Invalid,USA,M,,N,Jun,,
1965,Unprovoked,MEXICO,M,adulto,N,Jun,,
1965,Unprovoked,PAPUA NEW GUINEA,M,,N,Jun,,
1965,Unprovoked,SOUTH PACIFIC OCEAN,M,,Y,Jun,,
1965,Unprovoked,MEXICO,M,,Y,May,,
1965,Unprovoked,MEXICO,M,,Y,May,,
1965,Unprovoked,EGYPT,M,,N,May,,
1965,Unprovoked,JAMAICA,M,,N,May,,
1965,Unprovoked,MEXICO,M,adulto,N,May,,
1965,Unprovoked,USA,M,mediana edad,N,Apr,bull,
1965,Invalid,USA,M,joven,Y,Apr,,
1965,Unprovoked,USA,M,adulto,N,Apr,white,grande
1965,Unprovoked,PALAU,M,niño,N,Apr,,
1965,Unprovoked,USA,M,adolescente,N,Apr,,
1965,Invalid,USA,M,,N,Mar,,
1965,Unprovoked,USA,M,adolescente,N,Mar,mako,
1965,Unprovoked,SOUTH AFRICA,M,adulto,N,Feb,,mediano
1965,Unprovoked,USA,M,joven,N,Feb,,chico
1965,Invalid,USA,M,joven,Y,Jan,,
1965,Unprovoked,SOUTH AFRICA,M,joven,N,Jan,white,grande
1965,Unprovoked,SOUTH AFRICA,M,joven,N,Jan,,
1965,Unprovoked,AUSTRALIA,M,,N,Jan,,chico
1965,Unprovoked,NEW GUINEA,M,adulto,Y,Jan,,grande
1965,Unprovoked,USA,M,adolescente,N,,,
1965,Provoked,USA,M,,N,,,
1965,Provoked,USA,M,,N,,nurse,chico
1965,Unprovoked,RED SEA,M,,N,,,
1965,Unprovoked,EGYPT,M,,N,,,chico
1965,Unprovoked,VANUATU,M,,Y,,,
1965,Invalid,SOUTH AFRICA,,,,,,
1964,Unprovoked,SOUTH AFRICA,M,joven,N,Dec,raggedoth,
1964,Unprovoked,PAPUA NEW GUINEA,M,,N,Dec,,
1964,Boating,AUSTRALIA,,,N,Dec,,grande
1964,Unprovoked,PAPUA NEW GUINEA,M,adulto,N,Dec,,mediano
1964,Unprovoked,KENYA,M,niño,Y,Dec,,
1964,Unprovoked,AUSTRALIA,M,adulto,N,Nov,white,mediano
1964,Unprovoked,AUSTRALIA,M,adulto,Y,Nov,,
1964,Provoked,AUSTRALIA,M,adulto,N,Nov,,mediano
1964,Boating,USA,,,N,Nov,mako,
1964,Provoked,SOUTH AFRICA,M,,N,Oct,,
1964,Invalid,USA,,,N,Oct,,
1964,Unprovoked,AUSTRALIA,M,joven,N,Oct,,mediano
1964,Invalid,,M,joven,,Sep,,
1964,Unprovoked,TAIWAN,M,adulto,Y,Sep,,
1964,Unprovoked,TAIWAN,M,joven,N,Sep,,mediano
1964,Unprovoked,USA,M,adolescente,N,Aug,,
1964,Unprovoked,MEXICO,M,joven,N,Aug,,mediano
1964,Invalid,USA,M,joven,N,Aug,,
1964,Unprovoked,USA,M,,N,Aug,,chico
1964,Unprovoked,USA,M,adulto,N,Aug,hammerhead,
1964,Unprovoked,JAPAN,M,adolescente,N,Aug,,
1964,Unprovoked,PANAMA,M,joven,N,Aug,,chico
1964,Provoked,USA,M,joven,N,Jul,nurse,
1964,Unprovoked,SOUTH AFRICA,M,adulto,N,Jul,zambesi,
1964,Invalid,SOUTH AFRICA,M,mediana edad,Y,Jul,,
1964,Invalid,USA,,,N,Jul,,
1964,Provoked,USA,M,,N,Jul,white,
1964,Unprovoked,PAPUA NEW GUINEA,M,,Y,Jul,,
1964,Boating,PAPUA NEW GUINEA,,,N,Jul,,
1964,Sea Disaster,BERMUDA,,,Y,Jun,,
1964,Invalid,USA,F,adulto,Y,Jun,,
1964,Boating,USA,,,N,Jun,,mediano
1964,Unprovoked,FIJI,M,joven,N,Jun,,
1964,Boating,PAPUA NEW GUINEA,M,,N,Jun,,mediano
1964,Invalid,SOUTH AFRICA,M,mediana edad,Y,Jun,,
1964,Unprovoked,PANAMA,M,mediana edad,N,May,lemon,
1964,Unprovoked,FIJI,M,adulto,Y,May,tiger,
1964,Unprovoked,PANAMA,M,adolescente,Y,May,,mediano
1964,Unprovoked,PAPUA NEW GUINEA,M,,Y,Apr,,
1964,Unprovoked,AUSTRALIA,M,joven,N,Mar,,mediano
1964,Sea Disaster,PAPUA NEW GUINEA,M,adulto,Y,Mar,,
1964,Unprovoked,USA,M,adulto,N,Mar,,chico
1964,Unprovoked,SENEGAL,M,,N,Mar,,grande
1964,Provoked,FIJI,,,N,Feb,,grande
1964,Unprovoked,NEW CALEDONIA,M,adolescente,Y,Feb,,
1964,Unprovoked,FIJI,M,adolescente,Y,Feb,,
1964,Unprovoked,NEW ZEALAND,M,,N,Feb,,
1964,Unprovoked,NEW ZEALAND,M,adulto,N,Feb,white,grande
1964,Unprovoked,SOUTH AFRICA,M,adulto,N,Feb,,chico
1964,Unprovoked,NEW ZEALAND,M,,N,Feb,,
1964,Unprovoked,NEW ZEALAND,M,joven,Y,Feb,white,grande
1964,Invalid,AUSTRALIA,M,joven,Y,Feb,,
1964,Boating,NEW ZEALAND,,,N,Feb,,mediano
1964,Unprovoked,USA,M,adolescente,N,Feb,hammerhead,
1964,Unprovoked,COSTA RICA,M,,Y,Feb,,
1964,Unprovoked,FIJI,,,Y,Jan,,
1964,Unprovoked,SOUTH AFRICA,M,adulto,N,Jan,,
1964,Unprovoked,SOUTH AFRICA,M,adolescente,N,Jan,,
1964,Boating,SOUTH AFRICA,,,N,Jan,,grande
1964,Unprovoked,AUSTRALIA,M,,N,Jan,wobbegong,
1964,Unprovoked,USA,M,joven,N,Jan,,
1964,Unprovoked,PAPUA NEW GUINEA,M,,Y,Jan,tiger,
1964,Unprovoked,FIJI,F,joven,N,Jan,,
1964,Unprovoked,AUSTRALIA,,,,Jan,,
1964,Unprovoked,SOUTH AFRICA,M,,N,Jan,,mediano
1964,Invalid,NEW ZEALAND,M,,N,Jan,white,
1963,Unprovoked,SOUTH AFRICA,F,joven,N,Dec,zambesi,mediano
1963,Unprovoked,SOUTH AFRICA,M,joven,N,Dec,,mediano
1963,Unprovoked,AUSTRALIA,M,,N,Dec,,grande
1963,Unprovoked,SOUTH AFRICA,M,joven,Y,Dec,,
1963,Invalid,ATLANTIC OCEAN,F,,N,Dec,,
1963,Provoked,SOUTH AFRICA,M,adolescente,N,Dec,,chico
1963,Provoked,AUSTRALIA,M,,N,Dec,wobbegong,chico
1963,Unprovoked,SOUTH AFRICA,M,,N,Dec,white,chico
1963,Unprovoked,SOUTH AFRICA,M,adolescente,Y,Dec,,
1963,Unprovoked,AUSTRALIA,M,joven,N,Dec,white,
1963,Unprovoked,NEW BRITAIN,M,joven,Y,Dec,tiger,
1963,Unprovoked,NEW ZEALAND,M,joven,N,Nov,,
1963,Provoked,PAPUA NEW GUINEA,F,joven,N,Nov,tiger,
1963,Unprovoked,FIJI,F,joven,N,Nov,,chico
1963,Unprovoked,FIJI,M,adulto,N,Nov,,
1963,Unprovoked,ITALY,M,adulto,N,Nov,,
1963,Provoked,AUSTRALIA,M,,N,Nov,,grande
1963,Provoked,USA,M,,N,Nov,,mediano
1963,Unprovoked,PAPUA NEW GUINEA,M,,N,Nov,,mediano
1963,Unprovoked,PALAU,M,adulto,N,Nov,,
1963,Unprovoked,USA,M,adulto,N,Oct,,
1963,Provoked,NORTH PACIFIC OCEAN,M,joven,N,Oct,,
1963,Unprovoked,CHILE,M,,Y,Sep,,grande
1963,Invalid,USA,,adulto,Y,Sep,,grande
1963,Unprovoked,SOLOMON ISLANDS,M,adulto,Y,Sep,,grande
1963,Provoked,AUSTRALIA,M,joven,N,Sep,,chico
1963,Provoked,USA,M,adolescente,N,Sep,nurse,chico
1963,Unprovoked,DOMINICAN REPUBLIC,M,,Y,Aug,,
1963,Unprovoked,FEDERATED STATES OF MICRONESIA,M,adulto,N,Jul,tiger,
1963,Unprovoked,USA,M,adolescente,N,Jul,,
1963,Provoked,USA,M,joven,N,Jul,,chico
1963,Sea Disaster,JAMAICA,,,Y,Jul,,
1963,Unprovoked,PANAMA,M,,Y,Jul,,
1963,Unprovoked,GREECE,F,mediana edad,Y,Jun,white,grande
1963,Provoked,PAPUA NEW GUINEA,M,adulto,N,Jun,,mediano
1963,Invalid,USA,M,,N,May,,
1963,Sea Disaster,PHILIPPINES,,,Y,May,,
1963,Provoked,AUSTRALIA,M,,N,Apr,,
1963,Unprovoked,USA,M,adulto,Y,Apr,,mediano
1963,Unprovoked,SOUTH AFRICA,M,adolescente,N,Apr,,
1963,Unprovoked,AUSTRALIA,M,adulto,N,Apr,,mediano
1963,Unprovoked,USA,M,adolescente,N,Apr,,grande
1963,Invalid,USA,M,,Y,Apr,,
1963,Sea Disaster,SOLOMON ISLANDS,M,,Y,Mar,,
1963,Unprovoked,PAPUA NEW GUINEA,M,,N,Feb,,
1963,Unprovoked,AUSTRALIA,M,joven,N,Feb,bronze_whaler,grande
